#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
       26469      0.000000e+00     -3.163938e-17      4.238052e-19
       26470      0.000000e+00     -3.163818e-17      4.237909e-19
       26471      0.000000e+00     -3.163699e-17      4.237765e-19
       26472      0.000000e+00     -3.163579e-17      4.237622e-19
       26473      0.000000e+00     -3.163460e-17      4.237479e-19
       26474      0.000000e+00     -3.163340e-17      4.237336e-19
       26475      0.000000e+00     -3.163221e-17      4.237192e-19
       26476      0.000000e+00     -3.163101e-17      4.237049e-19
       26477      0.000000e+00     -3.162982e-17      4.236906e-19
       26478      0.000000e+00     -3.162862e-17      4.236763e-19
       26479      0.000000e+00     -3.162743e-17      4.236620e-19
       26480     -1.818989e-16     -3.163310e-17      4.236840e-19
       26481     -1.818989e-16     -3.163878e-17      4.237060e-19
       26482      0.000000e+00     -3.163758e-17      4.236917e-19
       26483      0.000000e+00     -3.163639e-17      4.236774e-19
       26484      0.000000e+00     -3.163520e-17      4.236630e-19
       26485     -1.818989e-16     -3.164087e-17      4.236850e-19
       26486      0.000000e+00     -3.163967e-17      4.236707e-19
       26487      0.000000e+00     -3.163848e-17      4.236564e-19
       26488     -1.818989e-16     -3.164415e-17      4.236784e-19
       26489      0.000000e+00     -3.164296e-17      4.236641e-19
       26490      0.000000e+00     -3.164176e-17      4.236498e-19
       26491      0.000000e+00     -3.164057e-17      4.236355e-19
       26492      0.000000e+00     -3.163937e-17      4.236212e-19
       26493      0.000000e+00     -3.163818e-17      4.236068e-19
       26494     -1.818989e-16     -3.164385e-17      4.236288e-19
       26495      0.000000e+00     -3.164266e-17      4.236145e-19
       26496      0.000000e+00     -3.164146e-17      4.236002e-19
       26497      0.000000e+00     -3.164027e-17      4.235859e-19
       26498      0.000000e+00     -3.163908e-17      4.235716e-19
       26499      0.000000e+00     -3.163788e-17      4.235573e-19
       26500      0.000000e+00     -3.163669e-17      4.235430e-19
       26501      0.000000e+00     -3.163549e-17      4.235287e-19
       26502      0.000000e+00     -3.163430e-17      4.235144e-19
       26503      0.000000e+00     -3.163311e-17      4.235001e-19
       26504     -1.818989e-16     -3.163878e-17      4.235221e-19
       26505      0.000000e+00     -3.163758e-17      4.235078e-19
       26506      0.000000e+00     -3.163639e-17      4.234935e-19
       26507      0.000000e+00     -3.163520e-17      4.234792e-19
       26508      0.000000e+00     -3.163400e-17      4.234649e-19
       26509      0.000000e+00     -3.163281e-17      4.234506e-19
       26510      0.000000e+00     -3.163162e-17      4.234363e-19
       26511     -1.818989e-16     -3.163728e-17      4.234583e-19
       26512      0.000000e+00     -3.163609e-17      4.234440e-19
       26513      0.000000e+00     -3.163490e-17      4.234297e-19
       26514      0.000000e+00     -3.163370e-17      4.234154e-19
       26515      0.000000e+00     -3.163251e-17      4.234011e-19
       26516      0.000000e+00     -3.163132e-17      4.233868e-19
       26517      0.000000e+00     -3.163012e-17      4.233725e-19
       26518      0.000000e+00     -3.162893e-17      4.233583e-19
       26519      0.000000e+00     -3.162774e-17      4.233440e-19
       26520      0.000000e+00     -3.162655e-17      4.233297e-19
       26521     -1.818989e-16     -3.163221e-17      4.233516e-19
       26522      0.000000e+00     -3.163102e-17      4.233374e-19
       26523      0.000000e+00     -3.162983e-17      4.233231e-19
       26524      0.000000e+00     -3.162863e-17      4.233088e-19
       26525      0.000000e+00     -3.162744e-17      4.232945e-19
       26526     -1.818989e-16     -3.163311e-17      4.233165e-19
       26527      0.000000e+00     -3.163192e-17      4.233022e-19
       26528      0.000000e+00     -3.163072e-17      4.232879e-19
       26529      0.000000e+00     -3.162953e-17      4.232736e-19
       26530     -1.818989e-16     -3.163519e-17      4.232956e-19
       26531      0.000000e+00     -3.163400e-17      4.232813e-19
       26532      0.000000e+00     -3.163281e-17      4.232670e-19
       26533      0.000000e+00     -3.163162e-17      4.232528e-19
       26534      0.000000e+00     -3.163043e-17      4.232385e-19
       26535      0.000000e+00     -3.162923e-17      4.232242e-19
       26536     -1.818989e-16     -3.163490e-17      4.232461e-19
       26537      0.000000e+00     -3.163370e-17      4.232319e-19
       26538     -1.818989e-16     -3.163937e-17      4.232538e-19
       26539      0.000000e+00     -3.163817e-17      4.232395e-19
       26540      0.000000e+00     -3.163698e-17      4.232253e-19
       26541      0.000000e+00     -3.163579e-17      4.232110e-19
       26542     -1.818989e-16     -3.164145e-17      4.232329e-19
       26543     -1.818989e-16     -3.164711e-17      4.232548e-19
       26544      0.000000e+00     -3.164592e-17      4.232406e-19
       26545      0.000000e+00     -3.164473e-17      4.232263e-19
       26546      0.000000e+00     -3.164354e-17      4.232120e-19
       26547      0.000000e+00     -3.164234e-17      4.231978e-19
       26548      0.000000e+00     -3.164115e-17      4.231835e-19
       26549      0.000000e+00     -3.163996e-17      4.231692e-19
       26550      0.000000e+00     -3.163877e-17      4.231550e-19
       26551      0.000000e+00     -3.163758e-17      4.231407e-19
       26552      0.000000e+00     -3.163639e-17      4.231265e-19
       26553      0.000000e+00     -3.163519e-17      4.231122e-19
       26554     -1.818989e-16     -3.164085e-17      4.231341e-19
       26555      0.000000e+00     -3.163966e-17      4.231199e-19
       26556      0.000000e+00     -3.163847e-17      4.231056e-19
       26557      0.000000e+00     -3.163728e-17      4.230913e-19
       26558     -1.818989e-16     -3.164294e-17      4.231132e-19
       26559      0.000000e+00     -3.164174e-17      4.230990e-19
       26560     -1.818989e-16     -3.164740e-17      4.231209e-19
       26561      0.000000e+00     -3.164621e-17      4.231066e-19
       26562      0.000000e+00     -3.164502e-17      4.230924e-19
       26563      0.000000e+00     -3.164383e-17      4.230781e-19
       26564      0.000000e+00     -3.164264e-17      4.230639e-19
       26565      0.000000e+00     -3.164145e-17      4.230496e-19
       26566      0.000000e+00     -3.164025e-17      4.230354e-19
       26567      0.000000e+00     -3.163906e-17      4.230211e-19
       26568      0.000000e+00     -3.163787e-17      4.230069e-19
       26569      0.000000e+00     -3.163668e-17      4.229926e-19
       26570      0.000000e+00     -3.163549e-17      4.229784e-19
       26571      0.000000e+00     -3.163430e-17      4.229642e-19
       26572      0.000000e+00     -3.163311e-17      4.229499e-19
       26573      0.000000e+00     -3.163192e-17      4.229357e-19
       26574      0.000000e+00     -3.163073e-17      4.229214e-19
       26575      0.000000e+00     -3.162954e-17      4.229072e-19
       26576      0.000000e+00     -3.162835e-17      4.228930e-19
       26577      0.000000e+00     -3.162716e-17      4.228787e-19
       26578      0.000000e+00     -3.162597e-17      4.228645e-19
       26579      0.000000e+00     -3.162478e-17      4.228502e-19
       26580      0.000000e+00     -3.162359e-17      4.228360e-19
       26581     -1.818989e-16     -3.162924e-17      4.228579e-19
       26582      0.000000e+00     -3.162805e-17      4.228437e-19
       26583      0.000000e+00     -3.162686e-17      4.228294e-19
       26584      0.000000e+00     -3.162567e-17      4.228152e-19
       26585      0.000000e+00     -3.162448e-17      4.228010e-19
       26586      0.000000e+00     -3.162329e-17      4.227867e-19
       26587      0.000000e+00     -3.162210e-17      4.227725e-19
       26588      0.000000e+00     -3.162092e-17      4.227583e-19
       26589      0.000000e+00     -3.161973e-17      4.227441e-19
       26590      0.000000e+00     -3.161854e-17      4.227298e-19
       26591      0.000000e+00     -3.161735e-17      4.227156e-19
       26592      0.000000e+00     -3.161616e-17      4.227014e-19
       26593     -1.818989e-16     -3.162181e-17      4.227233e-19
       26594     -1.818989e-16     -3.162746e-17      4.227451e-19
       26595      0.000000e+00     -3.162627e-17      4.227309e-19
       26596      0.000000e+00     -3.162508e-17      4.227167e-19
       26597     -1.818989e-16     -3.163073e-17      4.227385e-19
       26598     -1.818989e-16     -3.163638e-17      4.227604e-19
       26599      0.000000e+00     -3.163519e-17      4.227462e-19
       26600      0.000000e+00     -3.163400e-17      4.227320e-19
       26601      0.000000e+00     -3.163281e-17      4.227177e-19
       26602      0.000000e+00     -3.163163e-17      4.227035e-19
       26603      0.000000e+00     -3.163044e-17      4.226893e-19
       26604      0.000000e+00     -3.162925e-17      4.226751e-19
       26605      0.000000e+00     -3.162806e-17      4.226609e-19
       26606     -1.818989e-16     -3.163371e-17      4.226827e-19
       26607      0.000000e+00     -3.163252e-17      4.226685e-19
       26608      0.000000e+00     -3.163133e-17      4.226543e-19
       26609      0.000000e+00     -3.163014e-17      4.226401e-19
       26610     -1.818989e-16     -3.163579e-17      4.226619e-19
       26611      0.000000e+00     -3.163460e-17      4.226477e-19
       26612      0.000000e+00     -3.163341e-17      4.226335e-19
       26613      0.000000e+00     -3.163222e-17      4.226193e-19
       26614      0.000000e+00     -3.163103e-17      4.226051e-19
       26615      0.000000e+00     -3.162984e-17      4.225909e-19
       26616      0.000000e+00     -3.162866e-17      4.225767e-19
       26617      0.000000e+00     -3.162747e-17      4.225625e-19
       26618      0.000000e+00     -3.162628e-17      4.225483e-19
       26619      0.000000e+00     -3.162509e-17      4.225341e-19
       26620      0.000000e+00     -3.162390e-17      4.225199e-19
       26621      0.000000e+00     -3.162271e-17      4.225057e-19
       26622      0.000000e+00     -3.162153e-17      4.224915e-19
       26623      0.000000e+00     -3.162034e-17      4.224773e-19
       26624      0.000000e+00     -3.161915e-17      4.224631e-19
       26625      0.000000e+00     -3.161796e-17      4.224489e-19
       26626      0.000000e+00     -3.161678e-17      4.224347e-19
       26627      0.000000e+00     -3.161559e-17      4.224205e-19
       26628      0.000000e+00     -3.161440e-17      4.224063e-19
       26629      0.000000e+00     -3.161321e-17      4.223921e-19
       26630      0.000000e+00     -3.161203e-17      4.223779e-19
       26631      0.000000e+00     -3.161084e-17      4.223637e-19
       26632      0.000000e+00     -3.160965e-17      4.223495e-19
       26633      0.000000e+00     -3.160847e-17      4.223353e-19
       26634      0.000000e+00     -3.160728e-17      4.223211e-19
       26635      0.000000e+00     -3.160609e-17      4.223069e-19
       26636      0.000000e+00     -3.160491e-17      4.222927e-19
       26637      0.000000e+00     -3.160372e-17      4.222786e-19
       26638      0.000000e+00     -3.160253e-17      4.222644e-19
       26639      0.000000e+00     -3.160135e-17      4.222502e-19
       26640      0.000000e+00     -3.160016e-17      4.222360e-19
       26641      0.000000e+00     -3.159898e-17      4.222218e-19
       26642      0.000000e+00     -3.159779e-17      4.222076e-19
       26643      0.000000e+00     -3.159660e-17      4.221935e-19
       26644     -1.818989e-16     -3.160224e-17      4.222153e-19
       26645      0.000000e+00     -3.160106e-17      4.222011e-19
       26646      0.000000e+00     -3.159987e-17      4.221869e-19
       26647     -1.818989e-16     -3.160551e-17      4.222088e-19
       26648      0.000000e+00     -3.160433e-17      4.221946e-19
       26649      0.000000e+00     -3.160314e-17      4.221804e-19
       26650      0.000000e+00     -3.160195e-17      4.221662e-19
       26651      0.000000e+00     -3.160077e-17      4.221521e-19
       26652      0.000000e+00     -3.159958e-17      4.221379e-19
       26653      0.000000e+00     -3.159840e-17      4.221237e-19
       26654      0.000000e+00     -3.159721e-17      4.221095e-19
       26655      0.000000e+00     -3.159603e-17      4.220954e-19
       26656      0.000000e+00     -3.159484e-17      4.220812e-19
       26657      0.000000e+00     -3.159366e-17      4.220670e-19
       26658      0.000000e+00     -3.159247e-17      4.220529e-19
       26659      0.000000e+00     -3.159129e-17      4.220387e-19
       26660      0.000000e+00     -3.159010e-17      4.220245e-19
       26661      0.000000e+00     -3.158892e-17      4.220104e-19
       26662      0.000000e+00     -3.158773e-17      4.219962e-19
       26663      0.000000e+00     -3.158655e-17      4.219820e-19
       26664      0.000000e+00     -3.158536e-17      4.219679e-19
       26665      0.000000e+00     -3.158418e-17      4.219537e-19
       26666     -1.818989e-16     -3.158981e-17      4.219755e-19
       26667     -1.818989e-16     -3.159545e-17      4.219974e-19
       26668     -1.818989e-16     -3.160109e-17      4.220192e-19
       26669      0.000000e+00     -3.159990e-17      4.220050e-19
       26670     -1.818989e-16     -3.160554e-17      4.220268e-19
       26671      0.000000e+00     -3.160435e-17      4.220127e-19
       26672      0.000000e+00     -3.160317e-17      4.219985e-19
       26673      0.000000e+00     -3.160198e-17      4.219843e-19
       26674     -1.818989e-16     -3.160762e-17      4.220061e-19
       26675      0.000000e+00     -3.160643e-17      4.219920e-19
       26676      0.000000e+00     -3.160525e-17      4.219778e-19
       26677      0.000000e+00     -3.160406e-17      4.219637e-19
       26678      0.000000e+00     -3.160288e-17      4.219495e-19
       26679      0.000000e+00     -3.160169e-17      4.219354e-19
       26680     -1.818989e-16     -3.160733e-17      4.219571e-19
       26681      0.000000e+00     -3.160614e-17      4.219430e-19
       26682      0.000000e+00     -3.160496e-17      4.219288e-19
       26683      0.000000e+00     -3.160377e-17      4.219147e-19
       26684      0.000000e+00     -3.160259e-17      4.219005e-19
       26685      0.000000e+00     -3.160140e-17      4.218864e-19
       26686     -1.818989e-16     -3.160704e-17      4.219082e-19
       26687      0.000000e+00     -3.160585e-17      4.218940e-19
       26688      0.000000e+00     -3.160467e-17      4.218799e-19
       26689      0.000000e+00     -3.160348e-17      4.218657e-19
       26690      0.000000e+00     -3.160230e-17      4.218516e-19
       26691      0.000000e+00     -3.160112e-17      4.218375e-19
       26692      0.000000e+00     -3.159993e-17      4.218233e-19
       26693      0.000000e+00     -3.159875e-17      4.218092e-19
       26694      0.000000e+00     -3.159756e-17      4.217950e-19
       26695      0.000000e+00     -3.159638e-17      4.217809e-19
       26696      0.000000e+00     -3.159520e-17      4.217667e-19
       26697      0.000000e+00     -3.159401e-17      4.217526e-19
       26698      0.000000e+00     -3.159283e-17      4.217385e-19
       26699      0.000000e+00     -3.159165e-17      4.217243e-19
       26700      0.000000e+00     -3.159046e-17      4.217102e-19
       26701      0.000000e+00     -3.158928e-17      4.216961e-19
       26702      0.000000e+00     -3.158810e-17      4.216819e-19
       26703     -1.818989e-16     -3.159373e-17      4.217037e-19
       26704     -1.818989e-16     -3.159936e-17      4.217255e-19
       26705     -1.818989e-16     -3.160498e-17      4.217472e-19
       26706      0.000000e+00     -3.160380e-17      4.217331e-19
       26707      0.000000e+00     -3.160262e-17      4.217190e-19
       26708      0.000000e+00     -3.160143e-17      4.217048e-19
       26709     -1.818989e-16     -3.160706e-17      4.217266e-19
       26710      0.000000e+00     -3.160588e-17      4.217125e-19
       26711     -1.818989e-16     -3.161150e-17      4.217342e-19
       26712     -1.818989e-16     -3.161713e-17      4.217560e-19
       26713      0.000000e+00     -3.161595e-17      4.217418e-19
       26714      0.000000e+00     -3.161476e-17      4.217277e-19
       26715      0.000000e+00     -3.161358e-17      4.217136e-19
       26716      0.000000e+00     -3.161240e-17      4.216995e-19
       26717      0.000000e+00     -3.161121e-17      4.216853e-19
       26718      0.000000e+00     -3.161003e-17      4.216712e-19
       26719      0.000000e+00     -3.160885e-17      4.216571e-19
       26720     -1.818989e-16     -3.161447e-17      4.216788e-19
       26721     -1.818989e-16     -3.162010e-17      4.217005e-19
       26722      0.000000e+00     -3.161891e-17      4.216864e-19
       26723      0.000000e+00     -3.161773e-17      4.216723e-19
       26724      0.000000e+00     -3.161655e-17      4.216582e-19
       26725      0.000000e+00     -3.161536e-17      4.216441e-19
       26726      0.000000e+00     -3.161418e-17      4.216299e-19
       26727      0.000000e+00     -3.161300e-17      4.216158e-19
       26728      0.000000e+00     -3.161181e-17      4.216017e-19
       26729      0.000000e+00     -3.161063e-17      4.215876e-19
       26730      0.000000e+00     -3.160945e-17      4.215735e-19
       26731      0.000000e+00     -3.160827e-17      4.215594e-19
       26732     -1.818989e-16     -3.161389e-17      4.215811e-19
       26733      0.000000e+00     -3.161271e-17      4.215670e-19
       26734      0.000000e+00     -3.161152e-17      4.215529e-19
       26735      0.000000e+00     -3.161034e-17      4.215388e-19
       26736      0.000000e+00     -3.160916e-17      4.215247e-19
       26737      0.000000e+00     -3.160798e-17      4.215105e-19
       26738      0.000000e+00     -3.160679e-17      4.214964e-19
       26739      0.000000e+00     -3.160561e-17      4.214823e-19
       26740      0.000000e+00     -3.160443e-17      4.214682e-19
       26741     -1.818989e-16     -3.161005e-17      4.214899e-19
       26742      0.000000e+00     -3.160887e-17      4.214758e-19
       26743      0.000000e+00     -3.160769e-17      4.214617e-19
       26744     -1.818989e-16     -3.161331e-17      4.214834e-19
       26745      0.000000e+00     -3.161212e-17      4.214693e-19
       26746      0.000000e+00     -3.161094e-17      4.214552e-19
       26747     -1.818989e-16     -3.161656e-17      4.214769e-19
       26748      0.000000e+00     -3.161538e-17      4.214628e-19
       26749      0.000000e+00     -3.161420e-17      4.214487e-19
       26750      0.000000e+00     -3.161302e-17      4.214346e-19
       26751     -1.818989e-16     -3.161863e-17      4.214563e-19
       26752      0.000000e+00     -3.161745e-17      4.214422e-19
       26753      0.000000e+00     -3.161627e-17      4.214281e-19
       26754      0.000000e+00     -3.161509e-17      4.214140e-19
       26755      0.000000e+00     -3.161391e-17      4.213999e-19
       26756      0.000000e+00     -3.161273e-17      4.213858e-19
       26757      0.000000e+00     -3.161154e-17      4.213718e-19
       26758      0.000000e+00     -3.161036e-17      4.213577e-19
       26759      0.000000e+00     -3.160918e-17      4.213436e-19
       26760      0.000000e+00     -3.160800e-17      4.213295e-19
       26761      0.000000e+00     -3.160682e-17      4.213154e-19
       26762      0.000000e+00     -3.160564e-17      4.213013e-19
       26763      0.000000e+00     -3.160446e-17      4.212872e-19
       26764      0.000000e+00     -3.160328e-17      4.212731e-19
       26765      0.000000e+00     -3.160209e-17      4.212591e-19
       26766      0.000000e+00     -3.160091e-17      4.212450e-19
       26767      0.000000e+00     -3.159973e-17      4.212309e-19
       26768     -1.818989e-16     -3.160535e-17      4.212526e-19
       26769      0.000000e+00     -3.160417e-17      4.212385e-19
       26770      0.000000e+00     -3.160299e-17      4.212244e-19
       26771      0.000000e+00     -3.160181e-17      4.212103e-19
       26772      0.000000e+00     -3.160063e-17      4.211962e-19
       26773      0.000000e+00     -3.159945e-17      4.211822e-19
       26774      0.000000e+00     -3.159827e-17      4.211681e-19
       26775      0.000000e+00     -3.159709e-17      4.211540e-19
       26776      0.000000e+00     -3.159591e-17      4.211399e-19
       26777      0.000000e+00     -3.159473e-17      4.211259e-19
       26778      0.000000e+00     -3.159355e-17      4.211118e-19
       26779     -1.818989e-16     -3.159916e-17      4.211335e-19
       26780      0.000000e+00     -3.159798e-17      4.211194e-19
       26781      0.000000e+00     -3.159680e-17      4.211053e-19
       26782      0.000000e+00     -3.159562e-17      4.210913e-19
       26783      0.000000e+00     -3.159444e-17      4.210772e-19
       26784      0.000000e+00     -3.159326e-17      4.210631e-19
       26785      0.000000e+00     -3.159208e-17      4.210490e-19
       26786      0.000000e+00     -3.159090e-17      4.210350e-19
       26787      0.000000e+00     -3.158972e-17      4.210209e-19
       26788      0.000000e+00     -3.158854e-17      4.210068e-19
       26789     -1.818989e-16     -3.159415e-17      4.210285e-19
       26790     -1.818989e-16     -3.159976e-17      4.210502e-19
       26791     -1.818989e-16     -3.160537e-17      4.210718e-19
       26792      0.000000e+00     -3.160419e-17      4.210578e-19
       26793      0.000000e+00     -3.160301e-17      4.210437e-19
       26794      0.000000e+00     -3.160184e-17      4.210297e-19
       26795      0.000000e+00     -3.160066e-17      4.210156e-19
       26796      0.000000e+00     -3.159948e-17      4.210015e-19
       26797      0.000000e+00     -3.159830e-17      4.209875e-19
       26798      0.000000e+00     -3.159712e-17      4.209734e-19
       26799      0.000000e+00     -3.159594e-17      4.209594e-19
       26800      0.000000e+00     -3.159476e-17      4.209453e-19
       26801      0.000000e+00     -3.159358e-17      4.209312e-19
       26802      0.000000e+00     -3.159240e-17      4.209172e-19
       26803      0.000000e+00     -3.159122e-17      4.209031e-19
       26804      0.000000e+00     -3.159005e-17      4.208891e-19
       26805      0.000000e+00     -3.158887e-17      4.208750e-19
       26806     -1.818989e-16     -3.159447e-17      4.208967e-19
       26807      0.000000e+00     -3.159330e-17      4.208826e-19
       26808      0.000000e+00     -3.159212e-17      4.208686e-19
       26809      0.000000e+00     -3.159094e-17      4.208545e-19
       26810      0.000000e+00     -3.158976e-17      4.208405e-19
       26811     -1.818989e-16     -3.159537e-17      4.208621e-19
       26812      0.000000e+00     -3.159419e-17      4.208481e-19
       26813     -1.818989e-16     -3.159979e-17      4.208697e-19
       26814      0.000000e+00     -3.159862e-17      4.208557e-19
       26815      0.000000e+00     -3.159744e-17      4.208416e-19
       26816      0.000000e+00     -3.159626e-17      4.208276e-19
       26817     -1.818989e-16     -3.160186e-17      4.208492e-19
       26818      0.000000e+00     -3.160068e-17      4.208352e-19
       26819      0.000000e+00     -3.159951e-17      4.208211e-19
       26820      0.000000e+00     -3.159833e-17      4.208071e-19
       26821      0.000000e+00     -3.159715e-17      4.207930e-19
       26822      0.000000e+00     -3.159597e-17      4.207790e-19
       26823     -1.818989e-16     -3.160158e-17      4.208006e-19
       26824      0.000000e+00     -3.160040e-17      4.207866e-19
       26825     -1.818989e-16     -3.160600e-17      4.208082e-19
       26826      0.000000e+00     -3.160482e-17      4.207942e-19
       26827      0.000000e+00     -3.160364e-17      4.207801e-19
       26828      0.000000e+00     -3.160247e-17      4.207661e-19
       26829      0.000000e+00     -3.160129e-17      4.207521e-19
       26830      0.000000e+00     -3.160011e-17      4.207380e-19
       26831     -1.818989e-16     -3.160571e-17      4.207596e-19
       26832      0.000000e+00     -3.160453e-17      4.207456e-19
       26833      0.000000e+00     -3.160336e-17      4.207316e-19
       26834      0.000000e+00     -3.160218e-17      4.207175e-19
       26835      0.000000e+00     -3.160100e-17      4.207035e-19
       26836      0.000000e+00     -3.159982e-17      4.206895e-19
       26837      0.000000e+00     -3.159865e-17      4.206755e-19
       26838      0.000000e+00     -3.159747e-17      4.206614e-19
       26839     -1.818989e-16     -3.160307e-17      4.206830e-19
       26840      0.000000e+00     -3.160189e-17      4.206690e-19
       26841      0.000000e+00     -3.160071e-17      4.206550e-19
       26842      0.000000e+00     -3.159954e-17      4.206409e-19
       26843     -1.818989e-16     -3.160514e-17      4.206625e-19
       26844      0.000000e+00     -3.160396e-17      4.206485e-19
       26845      0.000000e+00     -3.160278e-17      4.206345e-19
       26846      0.000000e+00     -3.160160e-17      4.206205e-19
       26847      0.000000e+00     -3.160043e-17      4.206065e-19
       26848      0.000000e+00     -3.159925e-17      4.205924e-19
       26849      0.000000e+00     -3.159807e-17      4.205784e-19
       26850      0.000000e+00     -3.159690e-17      4.205644e-19
       26851      0.000000e+00     -3.159572e-17      4.205504e-19
       26852     -1.818989e-16     -3.160132e-17      4.205720e-19
       26853      0.000000e+00     -3.160014e-17      4.205580e-19
       26854     -1.818989e-16     -3.160574e-17      4.205795e-19
       26855      0.000000e+00     -3.160456e-17      4.205655e-19
       26856      0.000000e+00     -3.160338e-17      4.205515e-19
       26857      0.000000e+00     -3.160221e-17      4.205375e-19
       26858     -1.818989e-16     -3.160780e-17      4.205591e-19
       26859      0.000000e+00     -3.160663e-17      4.205451e-19
       26860      0.000000e+00     -3.160545e-17      4.205310e-19
       26861     -1.818989e-16     -3.161104e-17      4.205526e-19
       26862     -1.818989e-16     -3.161664e-17      4.205742e-19
       26863      0.000000e+00     -3.161546e-17      4.205602e-19
       26864      0.000000e+00     -3.161429e-17      4.205462e-19
       26865     -1.818989e-16     -3.161988e-17      4.205677e-19
       26866      0.000000e+00     -3.161870e-17      4.205537e-19
       26867     -1.818989e-16     -3.162430e-17      4.205752e-19
       26868      0.000000e+00     -3.162312e-17      4.205612e-19
       26869      0.000000e+00     -3.162194e-17      4.205472e-19
       26870      0.000000e+00     -3.162076e-17      4.205332e-19
       26871      0.000000e+00     -3.161959e-17      4.205192e-19
       26872      0.000000e+00     -3.161841e-17      4.205052e-19
       26873     -1.818989e-16     -3.162400e-17      4.205267e-19
       26874      0.000000e+00     -3.162283e-17      4.205127e-19
       26875      0.000000e+00     -3.162165e-17      4.204987e-19
       26876      0.000000e+00     -3.162047e-17      4.204847e-19
       26877      0.000000e+00     -3.161930e-17      4.204707e-19
       26878      0.000000e+00     -3.161812e-17      4.204568e-19
       26879      0.000000e+00     -3.161694e-17      4.204428e-19
       26880      0.000000e+00     -3.161577e-17      4.204288e-19
       26881      0.000000e+00     -3.161459e-17      4.204148e-19
       26882     -1.818989e-16     -3.162018e-17      4.204363e-19
       26883      0.000000e+00     -3.161901e-17      4.204223e-19
       26884      0.000000e+00     -3.161783e-17      4.204083e-19
       26885      0.000000e+00     -3.161665e-17      4.203943e-19
       26886      0.000000e+00     -3.161548e-17      4.203803e-19
       26887      0.000000e+00     -3.161430e-17      4.203663e-19
       26888      0.000000e+00     -3.161313e-17      4.203523e-19
       26889     -1.818989e-16     -3.161872e-17      4.203739e-19
       26890      0.000000e+00     -3.161754e-17      4.203599e-19
       26891      0.000000e+00     -3.161636e-17      4.203459e-19
       26892      0.000000e+00     -3.161519e-17      4.203319e-19
       26893      0.000000e+00     -3.161401e-17      4.203179e-19
       26894      0.000000e+00     -3.161284e-17      4.203039e-19
       26895      0.000000e+00     -3.161166e-17      4.202899e-19
       26896      0.000000e+00     -3.161049e-17      4.202760e-19
       26897     -1.818989e-16     -3.161607e-17      4.202975e-19
       26898     -1.818989e-16     -3.162166e-17      4.203190e-19
       26899      0.000000e+00     -3.162049e-17      4.203050e-19
       26900     -1.818989e-16     -3.162607e-17      4.203265e-19
       26901     -1.818989e-16     -3.163166e-17      4.203480e-19
       26902      0.000000e+00     -3.163048e-17      4.203340e-19
       26903     -1.818989e-16     -3.163607e-17      4.203555e-19
       26904      0.000000e+00     -3.163489e-17      4.203415e-19
       26905      0.000000e+00     -3.163372e-17      4.203275e-19
       26906      0.000000e+00     -3.163254e-17      4.203136e-19
       26907      0.000000e+00     -3.163137e-17      4.202996e-19
       26908     -1.818989e-16     -3.163695e-17      4.203211e-19
       26909      0.000000e+00     -3.163577e-17      4.203071e-19
       26910      0.000000e+00     -3.163460e-17      4.202931e-19
       26911     -1.818989e-16     -3.164018e-17      4.203146e-19
       26912      0.000000e+00     -3.163901e-17      4.203006e-19
       26913     -1.818989e-16     -3.164459e-17      4.203221e-19
       26914      0.000000e+00     -3.164341e-17      4.203081e-19
       26915      0.000000e+00     -3.164224e-17      4.202941e-19
       26916      0.000000e+00     -3.164106e-17      4.202802e-19
       26917      0.000000e+00     -3.163989e-17      4.202662e-19
       26918      0.000000e+00     -3.163871e-17      4.202522e-19
       26919     -1.818989e-16     -3.164429e-17      4.202737e-19
       26920      0.000000e+00     -3.164312e-17      4.202597e-19
       26921      0.000000e+00     -3.164194e-17      4.202457e-19
       26922      0.000000e+00     -3.164077e-17      4.202318e-19
       26923      0.000000e+00     -3.163959e-17      4.202178e-19
       26924      0.000000e+00     -3.163842e-17      4.202039e-19
       26925      0.000000e+00     -3.163724e-17      4.201899e-19
       26926      0.000000e+00     -3.163607e-17      4.201759e-19
       26927      0.000000e+00     -3.163489e-17      4.201620e-19
       26928      0.000000e+00     -3.163372e-17      4.201480e-19
       26929      0.000000e+00     -3.163254e-17      4.201340e-19
       26930      0.000000e+00     -3.163137e-17      4.201201e-19
       26931      0.000000e+00     -3.163019e-17      4.201061e-19
       26932      0.000000e+00     -3.162902e-17      4.200922e-19
       26933      0.000000e+00     -3.162784e-17      4.200782e-19
       26934      0.000000e+00     -3.162667e-17      4.200643e-19
       26935     -1.818989e-16     -3.163225e-17      4.200857e-19
       26936      0.000000e+00     -3.163108e-17      4.200718e-19
       26937      0.000000e+00     -3.162990e-17      4.200578e-19
       26938      0.000000e+00     -3.162873e-17      4.200439e-19
       26939      0.000000e+00     -3.162755e-17      4.200299e-19
       26940      0.000000e+00     -3.162638e-17      4.200159e-19
       26941      0.000000e+00     -3.162520e-17      4.200020e-19
       26942      0.000000e+00     -3.162403e-17      4.199881e-19
       26943      0.000000e+00     -3.162286e-17      4.199741e-19
       26944      0.000000e+00     -3.162168e-17      4.199602e-19
       26945      0.000000e+00     -3.162051e-17      4.199462e-19
       26946      0.000000e+00     -3.161934e-17      4.199323e-19
